t,ang acc x,ang acc y,ang acc z,ang vel x,ang vel y,ang vel z,quat x,quat y,quat z,quat w,acc x,acc y,acc z,vel x,vel y,vel z,pos x,pos y,pos z,mot 1,mot 2,mot 3,mot 4,dmot 1,dmot 2,dmot 3,dmot 4,vbat
2.8975,-0.048969772,0.619915667,0.056857593,-0.038916647,0.021455718,-0.000424264,0.003548114,-0.004765871,0.092889933,0.995643997,-0.044929014,0.009991435,9.770264474,0.004774197,-0.0084073,-0.000400882,-5.035703933,4.497649216,2.009305118,1160.370144,1119.249311,1105.571213,1118.929893,272.8399404,-313.6467822,-202.1432117,26.53297245,158.4707239
2.9,-0.069035964,0.575539474,0.039809136,-0.038794467,0.022041774,0.001659304,0.003554313,-0.004786551,0.092946816,0.995636364,-0.047326227,0.006246044,9.768028658,0.004598069,-0.00838433,-0.000481064,-5.035684822,4.497637789,2.009299528,1161.349312,1118.661635,1105.153416,1119.053044,415.3848264,-95.536515,-95.36945725,61.51434198,158.47118
2.9025,-0.109449745,0.575408731,-0.059176963,-0.039395411,0.022412684,0.002787538,0.003563474,-0.004796577,0.09300672,0.995629715,-0.049727276,0.002601913,9.765824819,0.004412646,-0.008385182,-0.000561966,-5.03566828,4.497626606,2.009295878,1162.447068,1118.771629,1105.094366,1119.237465,446.113704,175.4680455,39.25887958,79.11593245,158.4714831
2.905,-0.156704996,0.611157774,-0.223945863,-0.040360367,0.023144822,0.002756098,0.003566408,-0.004794134,0.09306761,0.995624919,-0.0521608,-0.001041083,9.763675853,0.004220399,-0.008409238,-0.000646142,-5.035655587,4.497614293,2.009294631,1163.579881,1119.538975,1105.34971,1119.448623,414.5945302,405.5172122,150.6960278,75.26758348,158.4717097
2.9075,-0.202813075,0.663911539,-0.416874223,-0.041210614,0.024342946,0.00194787,0.003562139,-0.004781181,0.093126791,0.995621645,-0.054571326,-0.004635407,9.761607099,0.00402398,-0.00845486,-0.000736224,-5.035645242,4.497600482,2.009295048,1164.520041,1120.799215,1105.847846,1119.613803,278.6429405,592.8225576,247.2496573,37.7584313,158.471876
2.91,-0.247373186,0.714035597,-0.609761947,-0.041720227,0.026162815,0.000409778,0.00355293,-0.004758207,0.093179005,0.995619652,-0.056930514,-0.00807532,9.759647724,0.003825865,-0.008519467,-0.000834611,-5.035635804,4.497584842,2.009296402,1164.973096,1122.503088,1106.585958,1119.637415,38.2187783,796.7384699,359.4154189,-36.33334853,158.4719743
2.9125,-0.30222962,0.740372635,-0.801254177,-0.042220007,0.028755934,-0.002283625,0.00354007,-0.004729428,0.09322061,0.995618757,-0.059143133,-0.011290017,9.757830787,0.003628054,-0.008599755,-0.000943331,-5.035626392,4.497567168,2.009298597,1164.711135,1124.782907,1107.644923,1119.432136,-245.3314346,828.7270451,397.6871599,-113.5182688,158.472021
2.915,-0.349429885,0.715879041,-0.904422094,-0.042813967,0.030928992,-0.005258027,0.00352479,-0.004696023,0.093252192,0.995618592,-0.061176276,-0.014214586,9.756192755,0.003431964,-0.008691954,-0.001063774,-5.035616958,4.497547978,2.009300959,1163.746438,1126.646723,1108.574394,1119.069824,-529.8829501,685.6073264,357.0619152,-169.9983809,158.4720063
2.9175,-0.394908941,0.628635057,-0.93421647,-0.043504665,0.033046595,-0.008714418,0.00350544,-0.004656447,0.093272175,0.995619157,-0.063057992,-0.016846784,9.754772738,0.003238562,-0.008792008,-0.001196642,-5.035607561,4.497527288,2.009302561,1162.06172,1128.210944,1109.430233,1118.582144,-863.1137573,574.2765798,338.7221402,-215.2212351,158.4719427
2.92,-0.439450246,0.444802022,-0.891299845,-0.044300858,0.035777619,-0.012506027,0.003478946,-0.0046122,0.093279964,0.995620452,-0.064761598,-0.019229528,9.753610793,0.003048325,-0.008895798,-0.001341968,-5.035598035,4.497505163,2.009302977,1159.43087,1129.518106,1110.268005,1117.993718,-1020.835625,368.7351222,271.8581326,-193.8573554,158.471817
2.9225,-0.458416412,0.231566156,-0.810283035,-0.04519266,0.037976735,-0.014823482,0.003444934,-0.004563177,0.09327825,0.995622237,-0.066287565,-0.021362133,9.752746347,0.002861243,-0.008999346,-0.001499097,-5.03558877,4.497482264,2.009301815,1156.957542,1130.054619,1110.789523,1117.612857,-990.4103021,105.0260968,183.9302883,-107.0130613,158.4716754
2.925,-0.442467527,-0.017193351,-0.716845737,-0.046732091,0.039106668,-0.01598925,0.003403684,-0.004511321,0.093268832,0.995624381,-0.067595794,-0.023246604,9.752216916,0.002676907,-0.009098912,-0.001666897,-5.035579757,4.497458174,2.009299178,1154.478818,1130.043237,1111.187656,1117.458653,-954.1475188,-74.76149276,157.2612236,-13.62949363,158.4715002
2.9275,-0.38688489,-0.260709261,-0.637165208,-0.048665464,0.038593452,-0.016298963,0.00335515,-0.004465109,0.093252416,0.99562685,-0.068519607,-0.024913773,9.75205671,0.0024945,-0.009191122,-0.001843963,-5.035570701,4.497432217,2.009296158,1152.186804,1129.680812,1111.575829,1117.54471,-837.1563018,-190.5207738,178.0653401,94.56281291,158.4712999
2.93,-0.281189971,-0.450930961,-0.588018827,-0.05048707,0.036256068,-0.016242213,0.003300578,-0.004430921,0.09323198,0.995629407,-0.068929848,-0.026374814,9.75229542,0.002312778,-0.009273175,-0.002028593,-5.035561097,4.497404481,2.009292945,1150.293037,1129.090633,1112.077983,1117.931467,-714.8311273,-256.8701994,270.8851692,229.4716978,158.4710722
2.9325,-0.112831254,-0.574997395,-0.554273465,-0.05166783,0.032631378,-0.017159418,0.003241776,-0.0044148,0.093207986,0.995632048,-0.068701994,-0.027637196,9.752956963,0.002130225,-0.00934306,-0.002218808,-5.03555008,4.497375423,2.009289695,1148.612649,1128.396461,1112.930255,1118.692068,-511.2398745,-217.6809697,358.5001813,314.047018,158.4707699
2.935,0.039115071,-0.583586476,-0.52470534,-0.051480374,0.029747382,-0.019099215,0.003185538,-0.004416738,0.093185479,0.995634337,-0.067818908,-0.028606022,9.754058143,0.00194513,-0.009399829,-0.002412178,-5.03553701,4.497346992,2.009286436,1147.736837,1128.002228,1113.870484,1119.501702,-246.8005903,-94.95423165,410.6628198,340.0808101,158.4704953
2.9375,0.173897976,-0.512045104,-0.467211357,-0.050569211,0.027615214,-0.021394441,0.003136277,-0.004428887,0.093165568,0.995636239,-0.066419819,-0.029222343,9.755608416,0.001756081,-0.009443591,-0.002605908,-5.035522558,4.497320141,2.009282446,1147.378646,1127.92169,1114.983569,1120.392472,-55.22652135,40.01896559,494.7770715,387.9945665,158.4701982
2.94,0.291724882,-0.379345923,-0.353814976,-0.049116327,0.026456401,-0.02372485,0.003092918,-0.004442729,0.09314805,0.99563785,-0.064667573,-0.029534502,9.757609288,0.001562229,-0.009475388,-0.002796939,-5.035508166,4.497295041,2.009277063,1147.460705,1128.202323,1116.344369,1121.441675,98.77188861,153.2780413,470.6696861,367.1995722,158.469817
2.9425,0.344855838,-0.268205167,-0.228181037,-0.047506769,0.026656891,-0.025084144,0.003054809,-0.004455306,0.093137819,0.995638753,-0.06261781,-0.029592419,9.760053228,0.001363356,-0.009496987,-0.002981956,-5.035494117,4.497271851,2.009270357,1147.872505,1128.68808,1117.336918,1122.22847,214.0315574,221.2386025,329.9171496,283.396363,158.4694791
2.945,0.353751606,-0.192969646,-0.090765874,-0.045806722,0.027411361,-0.025544204,0.003022407,-0.004461533,0.093135999,0.995638882,-0.060368654,-0.029419344,9.762923785,0.001160192,-0.009510572,-0.003157466,-5.035480681,4.497250168,2.009262037,1148.530862,1129.308516,1117.993955,1122.858656,287.1388926,248.981583,185.8595184,219.4793199,158.4691206
2.9475,0.338771975,-0.160466827,0.035923423,-0.044727489,0.02807119,-0.025143371,0.002999793,-0.004458104,0.093139543,0.995638537,-0.057981737,-0.028968767,9.766195496,0.000954442,-0.009518494,-0.003319936,-5.035468451,4.497229447,2.00925191,1149.3082,1129.932988,1118.266215,1123.325867,319.6278911,226.7592889,4.68121835,143.293751,158.468745
2.95,0.318711265,-0.176976844,0.127893064,-0.044565049,0.02823299,-0.024023401,0.002990195,-0.00444778,0.0931478,0.995637763,-0.055408061,-0.028218089,9.769834582,0.000748597,-0.009523027,-0.003466072,-5.035458271,4.497209869,2.00924033,1150.129002,1130.442312,1118.017361,1123.575125,350.0073581,173.7234498,-222.6579455,57.76012201,158.4683486
2.9525,0.314620638,-0.23464213,0.184244738,-0.044579904,0.027676856,-0.022630442,0.002990383,-0.00442753,0.093158492,0.995636795,-0.052730021,-0.027255996,9.773800951,0.00054594,-0.009526109,-0.003593082,-5.03545143,4.497191072,2.009226638,1151.058237,1130.801605,1117.152926,1123.614667,322.1537124,79.99819761,-389.9400038,-27.01198653,158.4678481
2.955,0.336823217,-0.296351601,0.188121631,-0.044394317,0.026677982,-0.021807438,0.002994773,-0.004392424,0.093167736,0.995636034,-0.050079302,-0.026209721,9.77804911,0.000350216,-0.009529157,-0.003698835,-5.035448325,4.497171994,2.009210767,1151.73977,1130.842303,1116.067661,1123.440065,251.2288773,-39.09547153,-468.6869373,-106.6384916,158.4674095
2.9575,0.384739528,-0.353926509,0.159355053,-0.043955473,0.025482885,-0.021418867,0.00300001,-0.004346579,0.0931749,0.995635524,-0.047415636,-0.025175966,9.78252865,0.000165029,-0.009532965,-0.003782067,-5.035447343,4.497152314,2.00919387,1152.314381,1130.606128,1114.809491,1123.081475,235.1568216,-159.8699986,-534.5414274,-187.3049765,158.4669476
2.96,0.460000534,-0.405291937,0.104872835,-0.042981417,0.024177061,-0.021236186,0.003007121,-0.004296658,0.093179177,0.995635305,-0.044649163,-0.024167529,9.787185996,-6.41E-06,-0.009537697,-0.00384249,-5.035447153,4.497131443,2.009177361,1152.915555,1130.042953,1113.394954,1122.50354,214.5777141,-243.7559457,-459.7206389,-224.165511,158.4663646
2.9625,0.524314428,-0.428077943,0.054383991,-0.041659729,0.023201027,-0.021133338,0.003016358,-0.004248872,0.093178883,0.995635504,-0.041707759,-0.023208667,9.791966767,-0.000161452,-0.00954296,-0.003880894,-5.035446846,4.497108274,2.009162884,1153.38727,1129.387348,1112.510888,1121.960647,194.8223037,-288.7211465,-250.0437654,-213.7057584,158.4658533
2.965,0.574188882,-0.425142749,0.010118825,-0.039903904,0.02223983,-0.021019907,0.003027741,-0.00420671,0.093176898,0.995635833,-0.038579169,-0.022320856,9.79681758,-0.000298101,-0.009548047,-0.003898932,-5.035446231,4.497083206,2.009150765,1153.889666,1128.599347,1112.144735,1121.435012,215.1365493,-328.5776177,-40.74825224,-195.3840499,158.4653135
2.9675,0.60360573,-0.396721977,-0.020843158,-0.038049538,0.021286448,-0.020990953,0.003041091,-0.0041725,0.093179619,0.995635687,-0.035279476,-0.021525298,9.801687404,-0.000415011,-0.009552225,-0.003898795,-5.035445149,4.497057169,2.009140671,1154.462952,1127.74446,1112.307146,1120.983727,255.7803867,-349.5989454,197.8319796,-149.8418535,158.4647485
2.97,0.604869611,-0.331802508,-0.02539669,-0.036219489,0.020308256,-0.021218979,0.003057072,-0.004151329,0.093188464,0.995634908,-0.03177359,-0.020830002,9.806528207,-0.000511258,-0.009554967,-0.003882854,-5.035443506,4.497031234,2.009132423,1155.168568,1126.851353,1113.133895,1120.685802,347.9293186,-393.9902447,499.7768233,-85.55103287,158.4641504
2.9725,0.577404131,-0.205130381,0.01147385,-0.034254512,0.019201521,-0.021834002,0.003074402,-0.004139324,0.09319919,0.995633911,-0.028207566,-0.020262506,9.811297145,-0.000586139,-0.009556032,-0.003853403,-5.03544221,4.497005827,2.009125694,1156.202599,1125.774509,1114.806031,1120.555972,408.9769733,-391.5013378,698.0795906,-10.43698006,158.4633914
2.975,0.537332392,-0.056821437,0.081389726,-0.032963945,0.018446189,-0.022514161,0.003091521,-0.004130317,0.093208961,0.995632988,-0.024773711,-0.019849462,9.815956375,-0.000639307,-0.009555425,-0.003812383,-5.035441653,4.496981074,2.00912004,1157.213453,1124.893846,1116.624293,1120.633617,423.8491416,-343.3883442,768.6840546,56.64520445,158.4627218
2.9775,0.489213284,0.13253286,0.185885231,-0.031839316,0.01809512,-0.023000868,0.003104655,-0.00412183,0.093216715,0.995632257,-0.021595228,-0.01966545,9.820472729,-0.000670843,-0.009553288,-0.003761235,-5.035441647,4.496956349,2.00911475,1158.321845,1124.057567,1118.649451,1120.839198,443.9990446,-321.3795943,805.0447503,86.39554488,158.4620108
2.98,0.440856542,0.347907754,0.304386661,-0.030796209,0.018349768,-0.023018694,0.003111237,-0.004110906,0.093220696,0.995631906,-0.018799501,-0.019758116,9.824817646,-0.000681246,-0.00954987,-0.003700741,-5.035441875,4.496931171,2.00910868,1159.433448,1123.286948,1120.649517,1121.065595,421.1637517,-282.1458977,749.7369686,72.14349574,158.4612637
2.9825,0.398659653,0.579272185,0.411306853,-0.029882947,0.019429893,-0.022313229,0.003111941,-0.004094454,0.093220776,0.99563196,-0.016505416,-0.020108891,9.828966677,-0.000671523,-0.009545544,-0.003631046,-5.0354417,4.496906139,2.009100471,1160.427663,1122.646837,1122.398136,1121.199915,377.8768866,-233.3700197,668.9981547,13.07519589,158.4604714
2.985,0.361877728,0.852456602,0.482639235,-0.028880176,0.021535399,-0.020511593,0.003108464,-0.00407539,0.093212915,0.995632781,-0.014705477,-0.020686974,9.832898652,-0.000643121,-0.009540807,-0.003551931,-5.035441428,4.496881514,2.009090587,1161.322832,1122.120098,1123.994507,1121.130971,258.4220109,-136.8010857,485.8632828,-72.79091174,158.4594671
2.9875,0.346572165,1.059571304,0.46461431,-0.028099401,0.02385845,-0.018179761,0.003103381,-0.004054089,0.093191354,0.995634902,-0.013431029,-0.021436348,9.836596616,-0.000597891,-0.009536257,-0.003463123,-5.035441923,4.496857418,2.009079109,1161.719773,1121.962832,1124.827452,1120.835961,71.98811976,15.31580074,228.7494707,-163.8582859,158.458585
2.99,0.350527765,1.226101203,0.34417614,-0.027490487,0.026531756,-0.015298524,0.00309597,-0.004029496,0.09315925,0.99563803,-0.012736074,-0.022360035,9.840048136,-0.000538329,-0.009532468,-0.003364652,-5.035442584,4.496833878,2.009066826,1161.682773,1122.196677,1125.138255,1120.31168,-115.5022831,210.6645249,29.81715537,-261.2932062,158.4576562
2.9925,0.378139433,1.356312487,0.088978358,-0.027170106,0.030029117,-0.012321851,0.003082352,-0.004003922,0.093118432,0.995641994,-0.012601736,-0.023525486,9.84324467,-0.000467482,-0.00952993,-0.003257062,-5.035443134,4.496810422,2.009055006,1161.142262,1123.016155,1124.976538,1119.529495,-267.1674024,394.9262405,-135.2830579,-287.3608163,158.4564882
2.995,0.414719421,1.388210447,-0.18260519,-0.026993009,0.033388267,-0.011451269,0.003060499,-0.003976889,0.093069785,0.995646719,-0.013046116,-0.024955089,9.846182005,-0.000388945,-0.009529043,-0.003141382,-5.035443986,4.496786086,2.009044045,1160.346936,1124.171308,1124.461839,1118.874876,-360.0946928,552.9100698,-272.3066252,-230.5693633,158.4554714
2.9975,0.447300696,1.317449741,-0.451141167,-0.026160025,0.037465291,-0.013146358,0.003035219,-0.003949739,0.093017358,0.995651805,-0.014023564,-0.026536862,9.848859285,-0.000307019,-0.009530204,-0.003018989,-5.035444324,4.496760487,2.009034063,1159.341789,1125.780705,1123.615005,1118.376648,-407.6757002,703.7626044,-388.0999049,-153.8995484,158.4544114
3,0.456509994,1.149459391,-0.6676123,-0.02453004,0.041994003,-0.016549569,0.003012492,-0.003926791,0.092966876,0.995656681,-0.015411645,-0.028137181,9.851279524,-0.000226703,-0.009533927,-0.002891617,-5.035442785,4.496733567,2.009025513,1158.308558,1127.690121,1122.52134,1118.105378,-381.6980769,807.1244146,-490.4333533,-40.69202384,158.453317
3.0025,0.415964394,0.867868054,-0.784065032,-0.02242109,0.046144154,-0.020423144,0.002998463,-0.003910065,0.092924368,0.995660758,-0.017116245,-0.029610711,9.853450354,-0.000153514,-0.009541058,-0.00276123,-5.035438553,4.496706154,2.009018708,1157.433298,1129.816327,1121.162838,1118.173188,-304.4569799,940.041983,-642.6372714,109.4338716,158.4521831
3.005,0.298606397,0.436104591,-0.801673163,-0.02001525,0.049298995,-0.024079528,0.002994991,-0.003903727,0.092891325,0.995663876,-0.01899294,-0.030895604,9.855383472,-9.31E-05,-0.009552935,-0.002629918,-5.03543195,4.49667913,2.009013836,1156.786273,1132.390331,1119.308154,1118.652547,-148.3877382,913.3776191,-696.3439138,231.9130168,158.4507794
3.0075,0.151127801,0.045440462,-0.732892412,-0.018593747,0.049995103,-0.026067468,0.00299961,-0.003914432,0.092870286,0.995665781,-0.020841179,-0.032015483,9.857094008,-5.12E-05,-0.009571462,-0.002499664,-5.035423388,4.496653275,2.009010886,1156.691359,1134.383215,1117.681118,1119.332753,61.01914521,730.2190037,-632.8186881,307.6950342,158.4495762
3.01,-0.021939374,-0.311315441,-0.609991451,-0.01835135,0.048870935,-0.027228042,0.003012275,-0.003940414,0.092865093,0.995666118,-0.022607786,-0.032927542,9.858600487,-3.29E-05,-0.009599081,-0.002371972,-5.035413433,4.496629864,2.009008815,1157.091368,1136.041426,1116.14406,1120.191022,271.9040091,624.394229,-611.6720096,386.2208785,158.4483409
3.0125,-0.21890219,-0.631145547,-0.434578184,-0.019466005,0.045841022,-0.028167813,0.003033163,-0.003977607,0.092876009,0.995664878,-0.024273431,-0.033577407,9.859923175,-4.26E-05,-0.009638525,-0.002247746,-5.035402391,4.496609348,2.009007214,1158.05088,1137.505186,1114.622758,1121.263857,403.4017078,440.3930002,-477.891601,378.5149121,158.446825
3.015,-0.348591687,-0.772349151,-0.283866936,-0.02106939,0.042393242,-0.028671317,0.003063716,-0.004022315,0.092902286,0.995662143,-0.025801217,-0.033884955,9.861082567,-8.36E-05,-0.009692439,-0.002127214,-5.035390292,4.496592106,2.009006327,1159.108377,1138.243391,1113.754602,1122.083597,432.2611141,200.9737621,-248.5984013,294.544538,158.4455367
3.0175,-0.425587869,-0.768376801,-0.14352044,-0.022722668,0.038914018,-0.028793266,0.003106293,-0.004066086,0.092942862,0.995658039,-0.027241637,-0.033743536,9.862098872,-0.000158158,-0.009762936,-0.002009899,-5.035377083,4.49657795,2.009004627,1160.212185,1138.510055,1113.379766,1122.73658,414.9438779,44.29257141,-70.63214093,228.9989761,158.4442257
3.02,-0.45685937,-0.654402696,-0.01818951,-0.024266539,0.036036039,-0.02862194,0.003155562,-0.004101717,0.092990855,0.995653255,-0.028634447,-0.033201773,9.862990927,-0.000266715,-0.009851098,-0.001894874,-5.035363888,4.496565552,2.009001234,1161.183096,1138.464854,1113.401441,1123.228592,323.3711549,-64.82437522,85.2749435,163.3642466,158.4428987
3.0225,-0.439860939,-0.441563474,0.087062705,-0.02564316,0.034241139,-0.02827701,0.003204432,-0.004126407,0.093038881,0.995648513,-0.029940146,-0.032355803,9.863774612,-0.000408132,-0.009956647,-0.001780887,-5.035352053,4.496553324,2.008996346,1161.829041,1138.185933,1113.806141,1123.553401,189.0235155,-139.0949037,228.4333383,120.1062761,158.4415561
3.025,-0.380046572,-0.130788439,0.193573029,-0.027044054,0.033403682,-0.02794623,0.003251338,-0.004138886,0.093083178,0.995644175,-0.031087277,-0.031203322,9.864462064,-0.000579698,-0.01007777,-0.001666489,-5.035341673,4.496540315,2.008990154,1162.128214,1137.769379,1114.543608,1123.829123,36.94480824,-145.3197881,280.5725593,94.6167443,158.4399317
3.0275,-0.312730011,0.127771925,0.26963334,-0.027887461,0.033834554,-0.027780892,0.003294768,-0.004139535,0.093116248,0.995640946,-0.031984334,-0.029753738,9.865061792,-0.000777146,-0.01021107,-0.001550393,-5.035333303,4.49652486,2.008983679,1162.013765,1137.459334,1115.209004,1124.026485,-88.4760493,-103.2803785,241.6696373,81.71381302,158.4385707
3.03,-0.247123604,0.334420178,0.333261713,-0.028247437,0.035321043,-0.027429005,0.003330573,-0.004131061,0.093131984,0.995639401,-0.032515292,-0.028084529,9.865578785,-0.000995011,-0.01035173,-0.001431674,-5.035327394,4.496504747,2.008978509,1161.685834,1137.252978,1115.751956,1124.237692,-135.3673972,-65.26229805,181.866272,96.81710507,158.4372069
3.0325,-0.190102958,0.477580221,0.388102808,-0.028250503,0.038188794,-0.026438049,0.003357765,-0.004115113,0.09313462,0.99563914,-0.032598465,-0.026222936,9.866014516,-0.001227151,-0.010493913,-0.001309624,-5.035323153,4.496480426,2.00897414,1161.336928,1137.133023,1116.118335,1124.510571,-77.14036937,-26.58049694,77.60974002,98.31303781,158.4355729
3.035,-0.169175885,0.493368579,0.407676154,-0.028103922,0.040987934,-0.025165606,0.00337535,-0.004094058,0.093127803,0.995639815,-0.032160092,-0.024212236,9.866367295,-0.00146688,-0.010631297,-0.001183715,-5.035319656,4.496451761,2.008970044,1161.300132,1137.120075,1116.140005,1124.729257,75.04132344,7.330745957,-46.06876156,77.4609638,158.4342178
